Date;Hour;Net Load
2023-10-01;12;1678.0
2023-10-01;13;1515.0
2023-10-01;14;1541.0
2023-10-01;15;1738.0
2023-10-01;16;2010.0
2023-10-01;17;2488.0
2023-10-01;18;3246.0
2023-10-01;19;4185.0
2023-10-01;20;4808.0
2023-10-01;21;4890.0
2023-10-01;22;4681.0
2023-10-01;23;4401.0
2023-10-01;24;4070.0
2023-10-02;1;3748.0
2023-10-02;2;3513.0
2023-10-02;3;3430.0
2023-10-02;4;3383.0
2023-10-02;5;3344.0
2023-10-02;6;3480.0
2023-10-02;7;3894.0
2023-10-02;8;4409.0
2023-10-02;9;4366.0
2023-10-02;10;3823.0
2023-10-02;11;3195.0
2023-10-02;12;2696.0
2023-10-02;13;2364.0
2023-10-02;14;2398.0
2023-10-02;15;2431.0
2023-10-02;16;2601.0
2023-10-02;17;3014.0
2023-10-02;18;3838.0
2023-10-02;19;4765.0
2023-10-02;20;5377.0
2023-10-02;21;5456.0
2023-10-02;22;5057.0
2023-10-02;23;4709.0
2023-10-02;24;4308.0
2023-10-03;1;3965.0
2023-10-03;2;3740.0
2023-10-03;3;3603.0
2023-10-03;4;3555.0
2023-10-03;5;3496.0
2023-10-03;6;3588.0
2023-10-03;7;4020.0
2023-10-03;8;4534.0
2023-10-03;9;4529.0
2023-10-03;10;4411.0
2023-10-03;11;4000.0
2023-10-03;12;3514.0
2023-10-03;13;3187.0
2023-10-03;14;3015.0
2023-10-03;15;2666.0
2023-10-03;16;2389.0
2023-10-03;17;2679.0
2023-10-03;18;3555.0
2023-10-03;19;4763.0
2023-10-03;20;5465.0
2023-10-03;21;5561.0
2023-10-03;22;5165.0
2023-10-03;23;4780.0
2023-10-03;24;4364.0
2023-10-04;1;4052.0
2023-10-04;2;3782.0
2023-10-04;3;3680.0
2023-10-04;4;3598.0
2023-10-04;5;3596.0
2023-10-04;6;3724.0
2023-10-04;7;4122.0
2023-10-04;8;4566.0
2023-10-04;9;4408.0
2023-10-04;10;3651.0
2023-10-04;11;2883.0
2023-10-04;12;2391.0
2023-10-04;13;2185.0
2023-10-04;14;2133.0
2023-10-04;15;2161.0
2023-10-04;16;2210.0
2023-10-04;17;2792.0
2023-10-04;18;3780.0
2023-10-04;19;4856.0
2023-10-04;20;5544.0
2023-10-04;21;5619.0
2023-10-04;22;5237.0
2023-10-04;23;4870.0
2023-10-04;24;4451.0
2023-10-05;1;4105.0
2023-10-05;2;3837.0
2023-10-05;3;3715.0
2023-10-05;4;3665.0
2023-10-05;5;3586.0
2023-10-05;6;3679.0
2023-10-05;7;4111.0
2023-10-05;8;4560.0
2023-10-05;9;4261.0
2023-10-05;10;3574.0
2023-10-05;11;3051.0
2023-10-05;12;2580.0
2023-10-05;13;2471.0
2023-10-05;14;2455.0
2023-10-05;15;2384.0
2023-10-05;16;2445.0
2023-10-05;17;3015.0
2023-10-05;18;3985.0
2023-10-05;19;5004.0
2023-10-05;20;5569.0
2023-10-05;21;5577.0
2023-10-05;22;5177.0
2023-10-05;23;4896.0
2023-10-05;24;4541.0
2023-10-06;1;4201.0
2023-10-06;2;3950.0
2023-10-06;3;3826.0
2023-10-06;4;3724.0
2023-10-06;5;3695.0
2023-10-06;6;3792.0
2023-10-06;7;4169.0
2023-10-06;8;4423.0
2023-10-06;9;4299.0
2023-10-06;10;3712.0
2023-10-06;11;3202.0
2023-10-06;12;2965.0
2023-10-06;13;2975.0
2023-10-06;14;3047.0
2023-10-06;15;3230.0
2023-10-06;16;3459.0
2023-10-06;17;3862.0
2023-10-06;18;4451.0
2023-10-06;19;5002.0
2023-10-06;20;5454.0
2023-10-06;21;5401.0
2023-10-06;22;4994.0
2023-10-06;23;4641.0
2023-10-06;24;4318.0
2023-10-07;1;4011.0
2023-10-07;2;3700.0
2023-10-07;3;3604.0
2023-10-07;4;3544.0
2023-10-07;5;3451.0
2023-10-07;6;3534.0
2023-10-07;7;3670.0
2023-10-07;8;3840.0
2023-10-07;9;3823.0
2023-10-07;10;3233.0
2023-10-07;11;2630.0
2023-10-07;12;2235.0
2023-10-07;13;2015.0
2023-10-07;14;2000.0
2023-10-07;15;1970.0
2023-10-07;16;2058.0
2023-10-07;17;2585.0
2023-10-07;18;3586.0
2023-10-07;19;4572.0
2023-10-07;20;5206.0
2023-10-07;21;5193.0
2023-10-07;22;4865.0
2023-10-07;23;4539.0
2023-10-07;24;4262.0
2023-10-08;1;3972.0
2023-10-08;2;3762.0
2023-10-08;3;3611.0
2023-10-08;4;3494.0
2023-10-08;5;3462.0
2023-10-08;6;3488.0
2023-10-08;7;3615.0
2023-10-08;8;3652.0
2023-10-08;9;3301.0
2023-10-08;10;2485.0
2023-10-08;11;1895.0
2023-10-08;12;1506.0
2023-10-08;13;1247.0
2023-10-08;14;1118.0
2023-10-08;15;1057.0
2023-10-08;16;1291.0
2023-10-08;17;1971.0
2023-10-08;18;3057.0
2023-10-08;19;4155.0
2023-10-08;20;4771.0
2023-10-08;21;4739.0
2023-10-08;22;4492.0
2023-10-08;23;4307.0
2023-10-08;24;4048.0
2023-10-09;1;3775.0
2023-10-09;2;3547.0
2023-10-09;3;3376.0
2023-10-09;4;3265.0
2023-10-09;5;3209.0
2023-10-09;6;3310.0
2023-10-09;7;3736.0
2023-10-09;8;4146.0
2023-10-09;9;4063.0
2023-10-09;10;3492.0
2023-10-09;11;2907.0
2023-10-09;12;2639.0
2023-10-09;13;2432.0
2023-10-09;14;2452.0
2023-10-09;15;2494.0
2023-10-09;16;2515.0
2023-10-09;17;2975.0
2023-10-09;18;3949.0
2023-10-09;19;4995.0
2023-10-09;20;5619.0
2023-10-09;21;5663.0
2023-10-09;22;5280.0
2023-10-09;23;4850.0
2023-10-09;24;4453.0
2023-10-10;1;4106.0
2023-10-10;2;3893.0
2023-10-10;3;3753.0
2023-10-10;4;3672.0
2023-10-10;5;3702.0
2023-10-10;6;3806.0
2023-10-10;7;4137.0
2023-10-10;8;4600.0
2023-10-10;9;4427.0
2023-10-10;10;3712.0
2023-10-10;11;3076.0
2023-10-10;12;2707.0
2023-10-10;13;2595.0
2023-10-10;14;2587.0
2023-10-10;15;2527.0
2023-10-10;16;2732.0
2023-10-10;17;3365.0
2023-10-10;18;4264.0
2023-10-10;19;5058.0
2023-10-10;20;5640.0
2023-10-10;21;5626.0
2023-10-10;22;5216.0
2023-10-10;23;4806.0
2023-10-10;24;4390.0
2023-10-11;1;3982.0
2023-10-11;2;3765.0
2023-10-11;3;3633.0
2023-10-11;4;3599.0
2023-10-11;5;3562.0
2023-10-11;6;3658.0
2023-10-11;7;4031.0
2023-10-11;8;4476.0
2023-10-11;9;4573.0
2023-10-11;10;4343.0
2023-10-11;11;3894.0
2023-10-11;12;3515.0
2023-10-11;13;3253.0
2023-10-11;14;3188.0
2023-10-11;15;3127.0
2023-10-11;16;2968.0
2023-10-11;17;3368.0
2023-10-11;18;4096.0
2023-10-11;19;4898.0
2023-10-11;20;5457.0
2023-10-11;21;5469.0
2023-10-11;22;5078.0
2023-10-11;23;4694.0
2023-10-11;24;4288.0
2023-10-12;1;3889.0
2023-10-12;2;3651.0
2023-10-12;3;3532.0
2023-10-12;4;3433.0
2023-10-12;5;3463.0
2023-10-12;6;3609.0
2023-10-12;7;4045.0
2023-10-12;8;4518.0
2023-10-12;9;4340.0
2023-10-12;10;3743.0
2023-10-12;11;3018.0
2023-10-12;12;2571.0
2023-10-12;13;2305.0
2023-10-12;14;2159.0
2023-10-12;15;2084.0
2023-10-12;16;2183.0
2023-10-12;17;2806.0
2023-10-12;18;3849.0
2023-10-12;19;4945.0
2023-10-12;20;5585.0
2023-10-12;21;5572.0
2023-10-12;22;5186.0
2023-10-12;23;4842.0
2023-10-12;24;4478.0
2023-10-13;1;4145.0
2023-10-13;2;3959.0
2023-10-13;3;3794.0
2023-10-13;4;3719.0
2023-10-13;5;3717.0
2023-10-13;6;3803.0
2023-10-13;7;4145.0
2023-10-13;8;4530.0
2023-10-13;9;4332.0
2023-10-13;10;3556.0
2023-10-13;11;2892.0
2023-10-13;12;2492.0
2023-10-13;13;2291.0
2023-10-13;14;2256.0
2023-10-13;15;2151.0
2023-10-13;16;2355.0
2023-10-13;17;2970.0
2023-10-13;18;4044.0
2023-10-13;19;5086.0
2023-10-13;20;5656.0
2023-10-13;21;5615.0
2023-10-13;22;5228.0
2023-10-13;23;4904.0
2023-10-13;24;4555.0
2023-10-14;1;4225.0
2023-10-14;2;4035.0
2023-10-14;3;3875.0
2023-10-14;4;3763.0
2023-10-14;5;3707.0
2023-10-14;6;3723.0
2023-10-14;7;3881.0
2023-10-14;8;4059.0
2023-10-14;9;3999.0
2023-10-14;10;3311.0
2023-10-14;11;2671.0
2023-10-14;12;2354.0
2023-10-14;13;2185.0
2023-10-14;14;2137.0
2023-10-14;15;2034.0
2023-10-14;16;2218.0
2023-10-14;17;2814.0
2023-10-14;18;3799.0
2023-10-14;19;4704.0
2023-10-14;20;5268.0
2023-10-14;21;5175.0
2023-10-14;22;4858.0
2023-10-14;23;4556.0
2023-10-14;24;4266.0
2023-10-15;1;4002.0
2023-10-15;2;3756.0
2023-10-15;3;3596.0
2023-10-15;4;3497.0
2023-10-15;5;3491.0
2023-10-15;6;3525.0
2023-10-15;7;3631.0
2023-10-15;8;3710.0
2023-10-15;9;3452.0
2023-10-15;10;2717.0
2023-10-15;11;2138.0
2023-10-15;12;1774.0
2023-10-15;13;1593.0
2023-10-15;14;1481.0
2023-10-15;15;1350.0
2023-10-15;16;1583.0
2023-10-15;17;2225.0
2023-10-15;18;3274.0
2023-10-15;19;4280.0
2023-10-15;20;4872.0
2023-10-15;21;4845.0
2023-10-15;22;4592.0
2023-10-15;23;4243.0
2023-10-15;24;4038.0
2023-10-16;1;3756.0
2023-10-16;2;3559.0
2023-10-16;3;3494.0
2023-10-16;4;3449.0
2023-10-16;5;3436.0
2023-10-16;6;3570.0
2023-10-16;7;3959.0
2023-10-16;8;4431.0
2023-10-16;9;4544.0
2023-10-16;10;4268.0
2023-10-16;11;3811.0
2023-10-16;12;3492.0
2023-10-16;13;3121.0
2023-10-16;14;3066.0
2023-10-16;15;2961.0
2023-10-16;16;3065.0
2023-10-16;17;3526.0
2023-10-16;18;4364.0
2023-10-16;19;5052.0
2023-10-16;20;5583.0
2023-10-16;21;5557.0
2023-10-16;22;5125.0
2023-10-16;23;4614.0
2023-10-16;24;4389.0
2023-10-17;1;4033.0
2023-10-17;2;3788.0
2023-10-17;3;3670.0
2023-10-17;4;3580.0
2023-10-17;5;3601.0
2023-10-17;6;3752.0
2023-10-17;7;4118.0
2023-10-17;8;4580.0
2023-10-17;9;4825.0
2023-10-17;10;4814.0
2023-10-17;11;4520.0
2023-10-17;12;4282.0
2023-10-17;13;4254.0
2023-10-17;14;4370.0
2023-10-17;15;4260.0
2023-10-17;16;4293.0
2023-10-17;17;4528.0
2023-10-17;18;4897.0
2023-10-17;19;5281.0
2023-10-17;20;5715.0
2023-10-17;21;5693.0
2023-10-17;22;5318.0
2023-10-17;23;4792.0
2023-10-17;24;4325.0
2023-10-18;1;4099.0
2023-10-18;2;3942.0
2023-10-18;3;3856.0
2023-10-18;4;3803.0
2023-10-18;5;3823.0
2023-10-18;6;3944.0
2023-10-18;7;4233.0
2023-10-18;8;4679.0
2023-10-18;9;4882.0
2023-10-18;10;4778.0
2023-10-18;11;4547.0
2023-10-18;12;4270.0
2023-10-18;13;4022.0
2023-10-18;14;3789.0
2023-10-18;15;3606.0
2023-10-18;16;3601.0
2023-10-18;17;3909.0
2023-10-18;18;4525.0
2023-10-18;19;5104.0
2023-10-18;20;5624.0
2023-10-18;21;5625.0
2023-10-18;22;5280.0
2023-10-18;23;4826.0
2023-10-18;24;4516.0
2023-10-19;1;4136.0
2023-10-19;2;3898.0
2023-10-19;3;3755.0
2023-10-19;4;3704.0
2023-10-19;5;3683.0
2023-10-19;6;3806.0
2023-10-19;7;4188.0
2023-10-19;8;4676.0
2023-10-19;9;4810.0
2023-10-19;10;4449.0
2023-10-19;11;3959.0
2023-10-19;12;3522.0
2023-10-19;13;3225.0
2023-10-19;14;3087.0
2023-10-19;15;2948.0
2023-10-19;16;2931.0
2023-10-19;17;3396.0
2023-10-19;18;4259.0
2023-10-19;19;5075.0
2023-10-19;20;5631.0
2023-10-19;21;5618.0
2023-10-19;22;5243.0
2023-10-19;23;4859.0
2023-10-19;24;4505.0
2023-10-20;1;4146.0
2023-10-20;2;3874.0
2023-10-20;3;3707.0
2023-10-20;4;3648.0
2023-10-20;5;3656.0
2023-10-20;6;3763.0
2023-10-20;7;4139.0
2023-10-20;8;4589.0
2023-10-20;9;4559.0
2023-10-20;10;3939.0
2023-10-20;11;3183.0
2023-10-20;12;2606.0
2023-10-20;13;2224.0
2023-10-20;14;2176.0
2023-10-20;15;2166.0
2023-10-20;16;2327.0
2023-10-20;17;3011.0
2023-10-20;18;4099.0
2023-10-20;19;5004.0
2023-10-20;20;5519.0
2023-10-20;21;5405.0
2023-10-20;22;5025.0
2023-10-20;23;4704.0
2023-10-20;24;4397.0
2023-10-21;1;4108.0
2023-10-21;2;3816.0
2023-10-21;3;3690.0
2023-10-21;4;3583.0
2023-10-21;5;3547.0
2023-10-21;6;3611.0
2023-10-21;7;3773.0
2023-10-21;8;3925.0
2023-10-21;9;3952.0
2023-10-21;10;3599.0
2023-10-21;11;2975.0
2023-10-21;12;2529.0
2023-10-21;13;2425.0
2023-10-21;14;2432.0
2023-10-21;15;2357.0
2023-10-21;16;2634.0
2023-10-21;17;3326.0
2023-10-21;18;4212.0
2023-10-21;19;4798.0
2023-10-21;20;5170.0
2023-10-21;21;4980.0
2023-10-21;22;4737.0
2023-10-21;23;4383.0
2023-10-21;24;4145.0
2023-10-22;1;3889.0
2023-10-22;2;3625.0
2023-10-22;3;3469.0
2023-10-22;4;3354.0
2023-10-22;5;3298.0
2023-10-22;6;3382.0
2023-10-22;7;3514.0
2023-10-22;8;3604.0
2023-10-22;9;3616.0
2023-10-22;10;3488.0
2023-10-22;11;3212.0
2023-10-22;12;3059.0
2023-10-22;13;2852.0
2023-10-22;14;2538.0
2023-10-22;15;2137.0
2023-10-22;16;2281.0
2023-10-22;17;2899.0
2023-10-22;18;3639.0
2023-10-22;19;4514.0
2023-10-22;20;5006.0
2023-10-22;21;4958.0
2023-10-22;22;4764.0
2023-10-22;23;4553.0
2023-10-22;24;4331.0
2023-10-23;1;3993.0
2023-10-23;2;3660.0
2023-10-23;3;3549.0
2023-10-23;4;3535.0
2023-10-23;5;3418.0
2023-10-23;6;3695.0
2023-10-23;7;4261.0
2023-10-23;8;4715.0
2023-10-23;9;4740.0
2023-10-23;10;4308.0
2023-10-23;11;3659.0
2023-10-23;12;3217.0
2023-10-23;13;2940.0
2023-10-23;14;2679.0
2023-10-23;15;2595.0
2023-10-23;16;2764.0
2023-10-23;17;3322.0
2023-10-23;18;4375.0
2023-10-23;19;5236.0
2023-10-23;20;5755.0
2023-10-23;21;5704.0
2023-10-23;22;5360.0
2023-10-23;23;5007.0
2023-10-23;24;4648.0
2023-10-24;1;4253.0
2023-10-24;2;4012.0
2023-10-24;3;3882.0
2023-10-24;4;3830.0
2023-10-24;5;3782.0
2023-10-24;6;3884.0
2023-10-24;7;4343.0
2023-10-24;8;4769.0
2023-10-24;9;4704.0
2023-10-24;10;4179.0
2023-10-24;11;3502.0
2023-10-24;12;3057.0
2023-10-24;13;2907.0
2023-10-24;14;2886.0
2023-10-24;15;2935.0
2023-10-24;16;3167.0
2023-10-24;17;3776.0
2023-10-24;18;4616.0
2023-10-24;19;5297.0
2023-10-24;20;5787.0
2023-10-24;21;5727.0
2023-10-24;22;5297.0
2023-10-24;23;4901.0
2023-10-24;24;4514.0
2023-10-25;1;4151.0
2023-10-25;2;3974.0
2023-10-25;3;3776.0
2023-10-25;4;3709.0
2023-10-25;5;3732.0
2023-10-25;6;3915.0
2023-10-25;7;4315.0
2023-10-25;8;4755.0
2023-10-25;9;4871.0
2023-10-25;10;4594.0
2023-10-25;11;4164.0
2023-10-25;12;3629.0
2023-10-25;13;3355.0
2023-10-25;14;3483.0
2023-10-25;15;3746.0
2023-10-25;16;3936.0
2023-10-25;17;4247.0
2023-10-25;18;4581.0
2023-10-25;19;5039.0
2023-10-25;20;5498.0
2023-10-25;21;5455.0
2023-10-25;22;5175.0
2023-10-25;23;4796.0
2023-10-25;24;4409.0
2023-10-26;1;4064.0
2023-10-26;2;3787.0
2023-10-26;3;3685.0
2023-10-26;4;3607.0
2023-10-26;5;3572.0
2023-10-26;6;3621.0
2023-10-26;7;3952.0
2023-10-26;8;4535.0
2023-10-26;9;4774.0
2023-10-26;10;5014.0
2023-10-26;11;4993.0
2023-10-26;12;4768.0
2023-10-26;13;4106.0
2023-10-26;14;3994.0
2023-10-26;15;3590.0
2023-10-26;16;3529.0
2023-10-26;17;3758.0
2023-10-26;18;4475.0
2023-10-26;19;5186.0
2023-10-26;20;5601.0
2023-10-26;21;5473.0
2023-10-26;22;5166.0
2023-10-26;23;4855.0
2023-10-26;24;4499.0
2023-10-27;1;4185.0
2023-10-27;2;3876.0
2023-10-27;3;3719.0
2023-10-27;4;3673.0
2023-10-27;5;3659.0
2023-10-27;6;3772.0
2023-10-27;7;4148.0
2023-10-27;8;4625.0
2023-10-27;9;4605.0
2023-10-27;10;3947.0
2023-10-27;11;3302.0
2023-10-27;12;2854.0
2023-10-27;13;2713.0
2023-10-27;14;2696.0
2023-10-27;15;2860.0
2023-10-27;16;3308.0
2023-10-27;17;3762.0
2023-10-27;18;4407.0
2023-10-27;19;4953.0
2023-10-27;20;5315.0
2023-10-27;21;5241.0
2023-10-27;22;4911.0
2023-10-27;23;4588.0
2023-10-27;24;4219.0
2023-10-28;1;3924.0
2023-10-28;2;3753.0
2023-10-28;3;3645.0
2023-10-28;4;3511.0
2023-10-28;5;3502.0
2023-10-28;6;3504.0
2023-10-28;7;3553.0
2023-10-28;8;3664.0
2023-10-28;9;3630.0
2023-10-28;10;2892.0
2023-10-28;11;2216.0
2023-10-28;12;1676.0
2023-10-28;13;1536.0
2023-10-28;14;1453.0
2023-10-28;15;1383.0
2023-10-28;16;1631.0
2023-10-28;17;2567.0
2023-10-28;18;3639.0
2023-10-28;19;4437.0
2023-10-28;20;4865.0
2023-10-28;21;4777.0
2023-10-28;22;4537.0
2023-10-28;23;4343.0
2023-10-28;24;4138.0
2023-10-29;1;3907.0
2023-10-29;2;3717.0
2023-10-29;3;3517.0
2023-10-29;4;3440.0
2023-10-29;5;3435.0
2023-10-29;6;3386.0
2023-10-29;7;3428.0
2023-10-29;8;3557.0
2023-10-29;9;3527.0
2023-10-29;10;2853.0
2023-10-29;11;2241.0
2023-10-29;12;2007.0
2023-10-29;13;1846.0
2023-10-29;14;1806.0
2023-10-29;15;1879.0
2023-10-29;16;1999.0
2023-10-29;17;2545.0
2023-10-29;18;3664.0
2023-10-29;19;4714.0
2023-10-29;20;5209.0
2023-10-29;21;5190.0
2023-10-29;22;5048.0
2023-10-29;23;4795.0
2023-10-29;24;4514.0
2023-10-30;1;3946.0
2023-10-30;2;3739.0
2023-10-30;3;3656.0
2023-10-30;4;3606.0
2023-10-30;5;3540.0
2023-10-30;6;3702.0
2023-10-30;7;4078.0
2023-10-30;8;4203.0
2023-10-30;9;3447.0
2023-10-30;10;2801.0
2023-10-30;11;2394.0
2023-10-30;12;2234.0
2023-10-30;13;2251.0
2023-10-30;14;2419.0
2023-10-30;15;2772.0
2023-10-30;16;3324.0
2023-10-30;17;4325.0
2023-10-30;18;5203.0
2023-10-30;19;5640.0
2023-10-30;20;5627.0
2023-10-30;21;5449.0
2023-10-30;22;5060.0
2023-10-30;23;4714.0
2023-10-30;24;4417.0
